ID,Frugivore_Species,Plant_Species,Type of Interaction,Plant_family,Plant_genus,Plant_specific.epiteth,Plant_distribution,Plant_origin,Plant_Form,fruit_diameter,fruit_length,seed_diameter,seed_length,Fruit_color,Lipid_Score,Plants_IUCN,Frug_Class,Frug_Order,Frug_Family,Frug_Genus,Frug_Epitetus,Frug_Group,Frug_Body_Mass,Frug_Mean_Gape_Size,Frugivory_score,Frug_Migration_status,Frug_IUCN,Frug_Population_Trend,Study_Location,Latitude,Longitude,Precision,Study reference,Doi/Link,Study_Method
3668,Artibeus lituratus,Ficus adhatodifolia,Mutualistic,Moraceae,Ficus,adhatodifolia,BR-BA|BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,tree,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Bats,88.5,21.11,3,NA,LC,Stable,Universidade Estadual de Londrina/ParanÊ,-23.391666,-51.184722,preciso,Sartori 2012,10.5433/1679-0367.2012v33n1p65,Animal-oriented
2128,Sapajus robustus,Ficus arpazusa,Mutualistic,Moraceae,Ficus,arpazusa,BR-AL|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,11.5,11,0.7,3,green,1,NE,Mammalia,Primates,Cebidae,Sapajus,robustus,Primates,3000,NA,2,NA,EN,Decreasing,NA,NA,NA,NA,Bufalo et al 2016 ,10.1007/s10764-016-9903-3,Animal-oriented
2129,Penelope obscura,Ficus benjami,Mutualistic,Moraceae,Ficus,benjami,NA,NA,NA,NA,NA,NA,NA,green,1,NE,Aves,Craciformes,Cracidae,Penelope,obscura,Large birds,1770,22.349,3,RES,LC,Decreasing,NA,NA,NA,NA,Rocha 2005,http://alexandria.cpd.ufv.br:8000/teses/ciencia%20florestal/2005/190354f.pdf,Animal-oriented
3734,Artibeus jamaicensis,Ficus benjamina,Mutualistic,Moraceae,Ficus,benjamina,0,NA,tree,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,Bats,42,7.2,3,NA,LC,Stable,NA,NA,NA,NA,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3735,Artibeus lituratus,Ficus benjamina,Mutualistic,Moraceae,Ficus,benjamina,0,NA,tree,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Bats,88.5,21.11,3,NA,LC,Stable,NA,NA,NA,NA,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3736,Carollia perspicillata,Ficus benjamina,Mutualistic,Moraceae,Ficus,benjamina,0,NA,tree,NA,NA,NA,NA,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Bats,16.5,14.29,3,NA,LC,Stable,NA,NA,NA,NA,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
6127,Turdus leucomelas,Ficus benjamina,Mutualistic,Moraceae,Ficus,benjamina,0,NA,tree,NA,NA,NA,NA,green,1,NE,Aves,Passeriformes,Turdidae,Turdus,leucomelas,Small birds,69.1,12.54757794,2,RES,LC,Stable,NA,-22.58,-47.51,preciso,Ribeiro  F (unpublish) 25,NA,Network study
7022,Coereba flaveola,Ficus benjamina,Mutualistic,Moraceae,Ficus,benjamina,0,NA,tree,NA,NA,NA,NA,green,1,NE,Aves,Passeriformes,Coerebidae,Coereba,flaveola,Small birds,10.3375,6.78,1,NA,LC,Stable,NA,-22.766667,-43.683333,preciso,Silva R 2007,http://www.bibliotecaflorestal.ufv.br/handle/123456789/8788,Network study
7023,Sicalis flaveola,Ficus benjamina,Mutualistic,Moraceae,Ficus,benjamina,0,NA,tree,NA,NA,NA,NA,green,1,NE,Aves,Passeriformes,Thraupidae,Sicalis,flaveola,Small birds,17,NA,1,NA,LC,Stable,NA,-22.766667,-43.683333,preciso,Silva R 2007,http://www.bibliotecaflorestal.ufv.br/handle/123456789/8788,Network study
7024,Elaenia flavogaster,Ficus benjamina,Mutualistic,Moraceae,Ficus,benjamina,0,NA,tree,NA,NA,NA,NA,green,1,NE,Aves,Passeriformes,Tyrannidae,Elaenia,flavogaster,Small birds,24.8,8.35,2,RES,LC,Stable,NA,-22.766667,-43.683333,preciso,Silva R 2007,http://www.bibliotecaflorestal.ufv.br/handle/123456789/8788,Network study
7025,Tyrannus melancholicus,Ficus benjamina,Mutualistic,Moraceae,Ficus,benjamina,0,NA,tree,NA,NA,NA,NA,green,1,NE,Aves,Passeriformes,Tyrannidae,Tyrannus,melancholicus,Small birds,37.4,11.35833333,1,MIG,LC,Increasing,NA,-22.766667,-43.683333,preciso,Silva R 2007,http://www.bibliotecaflorestal.ufv.br/handle/123456789/8788,Network study
7026,Mimus saturninus,Ficus benjamina,Mutualistic,Moraceae,Ficus,benjamina,0,NA,tree,NA,NA,NA,NA,green,1,NE,Aves,Passeriformes,Mimidae,Mimus,saturninus,Small birds,63.7,12.73,1,RES,LC,Stable,NA,-22.766667,-43.683333,preciso,Silva R 2007,http://www.bibliotecaflorestal.ufv.br/handle/123456789/8788,Network study
7027,Tyrannus savana,Ficus benjamina,Mutualistic,Moraceae,Ficus,benjamina,0,NA,tree,NA,NA,NA,NA,green,1,NE,Aves,Passeriformes,Tyrannidae,Tyrannus,savana,Small birds,31.9,NA,1,MIG,LC,Stable,NA,-22.766667,-43.683333,preciso,Silva R 2007,http://www.bibliotecaflorestal.ufv.br/handle/123456789/8788,Network study
7028,Thraupis episcopus,Ficus benjamina,Mutualistic,Moraceae,Ficus,benjamina,0,NA,tree,NA,NA,NA,NA,green,1,NE,Aves,Passeriformes,Thraupidae,Thraupis,episcopus,Small birds,35,10.1,2,NA,LC,Stable,NA,-22.766667,-43.683333,preciso,Silva R 2007,http://www.bibliotecaflorestal.ufv.br/handle/123456789/8788,Network study
7029,Pitangus sulphuratus,Ficus benjamina,Mutualistic,Moraceae,Ficus,benjamina,0,NA,tree,NA,NA,NA,NA,green,1,NE,Aves,Passeriformes,Tyrannidae,Pitangus,sulphuratus,Small birds,63.33333333,13.892,2,RES,LC,Increasing,NA,-22.766667,-43.683333,preciso,Silva R 2007,http://www.bibliotecaflorestal.ufv.br/handle/123456789/8788,Network study
4553,Dacnis cayana,Ficus carica,Mutualistic,Moraceae,Ficus,carica,0,NA,tree,NA,NA,NA,NA,green,1,NE,Aves,Passeriformes,Thraupidae,Dacnis,cayana,Small birds,13,5.252413793,2,RES,LC,Stable,Campos do Jord®o,-22.742928,-45.596348,cidade,wikiaves,http://www.wikiaves.com.br/334065&p=77&t=s&s=11616,Animal-oriented
4640,Mimus saturninus,Ficus carica,Mutualistic,Moraceae,Ficus,carica,0,NA,tree,NA,NA,NA,NA,green,1,NE,Aves,Passeriformes,Mimidae,Mimus,saturninus,Small birds,63.7,12.73,1,RES,LC,Stable,Irati,-25.47003,-50.650946,cidade,wikiaves,http://www.wikiaves.com.br/933037&p=60&t=s&s=11535,Animal-oriented
2130,Didelphis albiventris,Ficus cestrifolia,Mutualistic,Moraceae,Ficus,cestrifolia,BR-BA|BR-ES|BR-MG|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,tree,NA,NA,NA,NA,green,1,NE,Mammalia,Didelphimorphia,Didelphidae,Didelphis,albiventris,Marsupials,850,NA,1,NA,LC,Stable,NA,NA,NA,NA,Galetti  unpublish,NA,Animal-oriented
2131,Artibeus lituratus,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Bats,88.5,21.11,3,NA,LC,Stable,NA,NA,NA,NA,Galetti Morellato 1994,http://dx.doi.org/10.1515/mamm.1994.58.4.657,Animal-oriented
2132,Penelope superciliaris,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Aves,Craciformes,Cracidae,Penelope,superciliaris,Large birds,895,19.285,3,RES,LC,Decreasing,NA,NA,NA,NA,Lapate 2009,file:///C:/Users/User/Downloads/MELAPATE_2009.pdf,Plant-oriented
2133,Pteroglossus aracari,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Aves,Piciformes,Ramphastidae,Pteroglossus,aracari,Large birds,251,29.64,3,RES,LC,Decreasing,NA,NA,NA,NA,Lapate 2009,file:///C:/Users/User/Downloads/MELAPATE_2009.pdf,Plant-oriented
2134,Pteroglossus castanotis,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Aves,Piciformes,Ramphastidae,Pteroglossus,castanotis,Large birds,258.5,28.94764706,3,RES,LC,Decreasing,NA,NA,NA,NA,Lapate 2009,file:///C:/Users/User/Downloads/MELAPATE_2009.pdf,Plant-oriented
2135,Cissopis leverianus,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Aves,Passeriformes,Thraupidae,Cissopis,leverianus,Small birds,76,7.995333333,2,RES,LC,Stable,NA,NA,NA,NA,Lapate 2009,file:///C:/Users/User/Downloads/MELAPATE_2009.pdf,Plant-oriented
2136,Trichothraupis melanops,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Aves,Passeriformes,Thraupidae,Trichothraupis,melanops,Small birds,24.3,8.531153846,2,RES,LC,Stable,NA,NA,NA,NA,Lapate 2009,file:///C:/Users/User/Downloads/MELAPATE_2009.pdf,Plant-oriented
2137,Habia rubica,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Aves,Passeriformes,Cardinalidae,Habia,rubica,Small birds,34,10.0125,1,RES,LC,Decreasing,NA,NA,NA,NA,Lapate 2009,file:///C:/Users/User/Downloads/MELAPATE_2009.pdf,Plant-oriented
2138,Thraupis sayaca,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Aves,Passeriformes,Thraupidae,Thraupis,sayaca,Small birds,32.5,8.920555556,3,RES,LC,Stable,NA,NA,NA,NA,Lapate 2009,file:///C:/Users/User/Downloads/MELAPATE_2009.pdf,Plant-oriented
2139,Tangara cayana,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Aves,Passeriformes,Thraupidae,Tangara,cayana,Small birds,18,7.41884058,2,RES,LC,Stable,NA,NA,NA,NA,Lapate 2009,file:///C:/Users/User/Downloads/MELAPATE_2009.pdf,Plant-oriented
2140,Dacnis cayana,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Aves,Passeriformes,Thraupidae,Dacnis,cayana,Small birds,13,5.252413793,2,RES,LC,Stable,NA,NA,NA,NA,Lapate 2009,file:///C:/Users/User/Downloads/MELAPATE_2009.pdf,Plant-oriented
2141,Hemithraupis guira,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Aves,Passeriformes,Thraupidae,Hemithraupis,guira,Small birds,12,5.847058824,2,NA,LC,Decreasing,NA,NA,NA,NA,Lapate 2009,file:///C:/Users/User/Downloads/MELAPATE_2009.pdf,Plant-oriented
2142,Platyrrhinus lineatus,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,Bats,26,17.6,NA,NA,LC,Stable,Universidade Estadual de Londrina/ParanÊ,-23.391666,-51.184722,preciso,Sartori 2012,10.5433/1679-0367.2012v33n1p65,Animal-oriented
3662,Artibeus lituratus,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Bats,88.5,21.11,3,NA,LC,Stable,Universidade Estadual de Londrina/ParanÊ,-23.391666,-51.184722,preciso,Sartori 2012,10.5433/1679-0367.2012v33n1p65,Animal-oriented
3671,Platyrrhinus lineatus,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,Bats,26,17.6,NA,NA,LC,Stable,Universidade Estadual de Londrina/ParanÊ,-23.391666,-51.184722,preciso,Sartori 2012,10.5433/1679-0367.2012v33n1p65,Animal-oriented
3737,Artibeus jamaicensis,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,Bats,42,7.2,3,NA,LC,Stable,EspÁrito Santo,-19.183423,-40.308862,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3738,Artibeus lituratus,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Bats,88.5,21.11,3,NA,LC,Stable,EspÁrito Santo,-19.183423,-40.308862,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3739,Platyrrhinus helleri,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,Bats,14.5,NA,NA,NA,LC,Stable,EspÁrito Santo,-19.183423,-40.308862,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3740,Uroderma bilobatum,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Uroderma,bilobatum,Bats,16.5,NA,NA,NA,LC,Stable,EspÁrito Santo,-19.183423,-40.308862,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3741,Vampyressa pusilla,Ficus citrifolia,Mutualistic,Moraceae,Ficus,citrifolia,BR-AC|BR-AM|BR-AP|BR-BA|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,tree,14,14.6,0.7,1.2,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Vampyressa,pusilla,Bats,8,12.61,NA,NA,DD,Unknown,EspÁrito Santo,-19.183423,-40.308862,estado,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
2143,Sapajus robustus,Ficus clusiifolia,Mutualistic,Moraceae,Ficus,clusiifolia,BR-AC|BR-AM|BR-BA|BR-ES|BR-GO|BR-MG|BR-MT|BR-PA|BR-PE|BR-RJ|BR-RR|BR-SC|BR-SE|BR-SP,native,tree,6,5,0.7,1.2,green,1,NE,Mammalia,Primates,Cebidae,Sapajus,robustus,Primates,3000,NA,2,NA,EN,Decreasing,NA,NA,NA,NA,Bufalo et al 2016 ,10.1007/s10764-016-9903-3,Animal-oriented
2148,Aburria jacutinga,Ficus enormis,Mutualistic,Moraceae,Ficus,enormis,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,14,14,10,15,green,1,NE,Aves,Craciformes,Cracidae,Aburria,jacutinga,Large birds,1250,19.115,3,AM,EN,Decreasing,Parque Estadual de Intervales,-24.308775,-48.27359,preciso,Galetti et al 1997,10.1016/S0006-3207(97)00004-9,Animal-oriented
2149,Artibeus lituratus,Ficus enormis,Mutualistic,Moraceae,Ficus,enormis,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,14,14,10,15,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Bats,88.5,21.11,3,NA,LC,Stable,NA,NA,NA,NA,Pinto et al 2006,https://chiroptera.unb.br/index.php/cn/article/view/120,Animal-oriented
2150,Artibeus lituratus,Ficus enormis,Mutualistic,Moraceae,Ficus,enormis,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,14,14,10,15,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Bats,88.5,21.11,3,NA,LC,Stable,Universidade Estadual de Londrina/ParanÊ,-23.391666,-51.184722,preciso,Sartori 2012,10.5433/1679-0367.2012v33n1p65,Animal-oriented
2151,Penelope superciliaris,Ficus enormis,Mutualistic,Moraceae,Ficus,enormis,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,14,14,10,15,green,1,NE,Aves,Craciformes,Cracidae,Penelope,superciliaris,Large birds,895,19.285,3,RES,LC,Decreasing,NA,NA,NA,NA,Zaca et al 2006,https://sora.unm.edu/node/119771,Animal-oriented
2152,Alouatta guariba,Ficus enormis,Mutualistic,Moraceae,Ficus,enormis,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,14,14,10,15,green,1,NE,Mammalia,Primates,Atelidae,Alouatta,guariba,Primates,5625,NA,1,NA,CR,Decreasing,NA,NA,NA,NA,Bufalo et al 2016 ,10.1007/s10764-016-9903-3,Animal-oriented
2153,Brachyteles arachnoides,Ficus enormis,Mutualistic,Moraceae,Ficus,enormis,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,14,14,10,15,green,1,NE,Mammalia,Primates,Atelidae,Brachyteles,arachnoides,Primates,10750,NA,3,NA,EN,Decreasing,NA,NA,NA,NA,Bufalo et al 2016 ,10.1007/s10764-016-9903-3,Animal-oriented
2154,Callithrix aurita,Ficus enormis,Mutualistic,Moraceae,Ficus,enormis,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,14,14,10,15,green,1,NE,Mammalia,Primates,Callitrichidae,Callithrix,aurita,Primates,400,NA,1,NA,VU,Decreasing,NA,NA,NA,NA,Bufalo et al 2016 ,10.1007/s10764-016-9903-3,Animal-oriented
2155,Callithrix aurita,Ficus enormis,Mutualistic,Moraceae,Ficus,enormis,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,14,14,10,15,green,1,NE,Mammalia,Primates,Callitrichidae,Callithrix,aurita,Primates,400,NA,1,NA,VU,Decreasing,NA,NA,NA,NA,Bufalo et al 2016 ,10.1007/s10764-016-9903-3,Animal-oriented
2156,Lipaugus lanioides,Ficus enormis,Mutualistic,Moraceae,Ficus,enormis,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,14,14,10,15,green,1,NE,Aves,Passeriformes,Cotingidae,Lipaugus,lanioides,Large birds,94.8,18.652,3,RES,NT,Decreasing,NA,NA,NA,NA,Pizo etal 2002,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/1708,Animal-oriented
2157,Sapajus nigritus,Ficus enormis,Mutualistic,Moraceae,Ficus,enormis,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,14,14,10,15,green,1,NE,Mammalia,Primates,Cebidae,Sapajus,nigritus,Primates,3500,NA,2,NA,NT,Decreasing,NA,NA,NA,NA,Bufalo et al 2016 ,10.1007/s10764-016-9903-3,Animal-oriented
3742,Artibeus fimbriatus,Ficus enormis,Mutualistic,Moraceae,Ficus,enormis,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,14,14,10,15,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,fimbriatus,Bats,40,20.9,3,NA,LC,Stable,S®o Paulo,-23.55052,-46.633309,cidade,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
3743,Artibeus lituratus,Ficus enormis,Mutualistic,Moraceae,Ficus,enormis,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SE|BR-SP,native,tree,14,14,10,15,green,1,NE,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Bats,88.5,21.11,3,NA,LC,Stable,S®o Paulo,-23.55052,-46.633309,cidade,Bredt A et al 2012,http://www.livrariadocampus.com.br/products/Plantas-e-Morcegos-%252d-na-recupera%E7%E3o-de-%E1reas-degradadas-e-na-paisagem-urbana.html,Animal-oriented
