,ID_codref,Bib_Ref,Country,State,Municipality,Site,Latitude_y,Longitude_x,Category_coord,Year_start,Year_finish,Habitat,Method,Number_nets,Net_size,RN_total_effort,Number_point_counts,Point_count_temporal_replicates,PE_total_effort,Olsoneconame,OlsonG200r,Ribeirovegtype,BSRs,Altitude,Annual_rainfall,Annual_temperature
263,r465,"Anjos, L., and K.-L. Schuchmann. 1997. Biogeographical affinities of the avifauna of the Tibagi River Basin, Parana drainage system, southern Brazil. Ecotropica 3:43ñ65.",Brazil,PRÅ,CASTRO,Parque Estadual de Caxambu,-24.666666,-50,PTCENTRAL,1984,1995,Forest,INV,,NA,NA,NA,NA,NA,Araucaria moist forests,Atlantic Forests,Floresta Ombrofila Mista,Florestas de Arauc√°ria,1063,190,21
264,r466,"Anjos, L., and K.-L. Schuchmann. 1997. Biogeographical affinities of the avifauna of the Tibagi River Basin, Parana drainage system, southern Brazil. Ecotropica 3:43ñ65.",Brazil,PRÅ,CASTRO,Rio Cunhaporanga,-24.833333,-49.833333,PTCENTRAL,1989,1989,Forest,INV,,NA,NA,NA,NA,NA,Araucaria moist forests,Atlantic Forests,Floresta Ombrofila Mista,Florestas de Arauc√°ria,1104,204,20.6
265,r467,"Anjos, L., and K.-L. Schuchmann. 1997. Biogeographical affinities of the avifauna of the Tibagi River Basin, Parana drainage system, southern Brazil. Ecotropica 3:43ñ65.",Brazil,PRÅ,SAO PEDRO DO IVA√ç,Fragmento na cidade de Rol‚ndia,-23.833333,-51.833333,PTCENTRAL,1993,1993,Forest,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,398,196,23.6
266,r468,"Anjos, L., and K.-L. Schuchmann. 1997. Biogeographical affinities of the avifauna of the Tibagi River Basin, Parana drainage system, southern Brazil. Ecotropica 3:43ñ65.",Brazil,PRÅ,LONDRINA,Fragmento na cidade de Londrina,-23.25,-51.166666,PTCENTRAL,1992,1996,Forest,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,523,206,24.1
267,r469,"Anjos, L., and K.-L. Schuchmann. 1997. Biogeographical affinities of the avifauna of the Tibagi River Basin, Parana drainage system, southern Brazil. Ecotropica 3:43ñ65.",Brazil,PRÅ,LONDRINA,Guaravera,-23.666666,-51.083333,PTCENTRAL,1994,1994,Forest,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Ombrofila Mista,Florestas de Interior,690,203,22.1
268,r470,"Anjos, L., and K.-L. Schuchmann. 1997. Biogeographical affinities of the avifauna of the Tibagi River Basin, Parana drainage system, southern Brazil. Ecotropica 3:43ñ65.",Brazil,PRÅ,LONDRINA,Maravilha,-23.5,-50.95,PTCENTRAL,1991,1991,Forest,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,487,193,24.3
269,r471,"Anjos, L., and K.-L. Schuchmann. 1997. Biogeographical affinities of the avifauna of the Tibagi River Basin, Parana drainage system, southern Brazil. Ecotropica 3:43ñ65.",Brazil,PRÅ,TAMARANA,Serra do Cadeado,-23.916666,-51.166666,PTCENTRAL,1994,1994,Forest,INV,,NA,NA,NA,NA,NA,Araucaria moist forests,Atlantic Forests,Floresta Ombrofila Mista,Florestas de Arauc√°ria,1042,201,19.9
270,r472,"Anjos, L., and K.-L. Schuchmann. 1997. Biogeographical affinities of the avifauna of the Tibagi River Basin, Parana drainage system, southern Brazil. Ecotropica 3:43ñ65.",Brazil,PRÅ,SERTANOPOLIS,Fragmento na cidade de Sertaneja,-22.966666,-50.966666,PTCENTRAL,1995,1995,Forest,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Agua,Florestas de Interior,367,184,25.3
271,r473,"Anjos, L., and K.-L. Schuchmann. 1997. Biogeographical affinities of the avifauna of the Tibagi River Basin, Parana drainage system, southern Brazil. Ecotropica 3:43ñ65.",Brazil,PRÅ,CORNELIO PROCOPIO,Fragmento na cidade de CornÈlio ProcÛpio,-23.25,-50.666666,PTCENTRAL,1995,1995,Forest,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,588,175,23.9
272,949,"Anjos, L., and C. Seger. 1988. An·lise da distribuiÁ„o das aves em um trecho do rio Paran·, divisa entre os estados de Paran· e Mato Grosso do Sul. Arquivos de Biologia e Tecnologia 31(4):603ñ612.",Brazil,PRÅ,ICARA√çMA,Fragmento de Floresta,-23.4,-53.616666,MUN,1988,1988,Forest,LO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,306,137,25
273,950,"Anjos, L., and C. Seger. 1988. An·lise da distribuiÁ„o das aves em um trecho do rio Paran·, divisa entre os estados de Paran· e Mato Grosso do Sul. Arquivos de Biologia e Tecnologia 31(4):603ñ612.",Brazil,PRÅ,ICARA√çMA,Fragmento de Campo Limpo,-23.4,-53.616666,MUN,1988,1988,Forest,LO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,306,137,25
274,951,"Anjos, L., and C. Seger. 1988. An·lise da distribuiÁ„o das aves em um trecho do rio Paran·, divisa entre os estados de Paran· e Mato Grosso do Sul. Arquivos de Biologia e Tecnologia 31(4):603ñ612.",Brazil,PRÅ,ICARA√çMA,Rio do Veado,-23.4,-53.616666,MUN,1988,1988,Forest,LO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,306,137,25
275,931,"Anjos, L. and E. S. Soares. 2006. As aves do Parque Estadual Mata dos Godoy. Pages 120ñ137 in J. M. Torezan, editor. Ecologia do Parque Estadual Mata dos Godoy. ITEDES, Londrina.",Brazil,PRÅ,LONDRINA,Parque Estadual Mata dos Godoy,-23.45,-51.25,PTCENTRAL,,,Forest,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,611,204,24
276,11,"Anjos, L., K.-L. Schuchmann, and R. Berndt.  1997. Avifaunal composition, species richness, and status in the Tibagi river basin, Parana State, southern Brazil. Ornitologia Neotropical 8:145ñ173.",Brazil,PRÅ,LONDRINA,Parque Estadual Mata dos Godoy,-23.45,-51.25,PTCENTRAL,1993,1996,Forest,INV,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,611,204,24
277,12,"Anjos, L., K.-L. Schuchmann, and R. Berndt.  1997. Avifaunal composition, species richness, and status in the Tibagi river basin, Parana State, southern Brazil. Ornitologia Neotropical 8:145ñ173.",Brazil,PRÅ,TELUMACO BORBA,Varanal,-24.416666,-50.583333,MOS,1993,1994,Forest,INV,,NA,NA,NA,NA,NA,Araucaria moist forests,Atlantic Forests,Areas de Tensao Ecologica,Florestas de Arauc√°ria,685,153,22.1
278,13,"Anjos, L., K.-L. Schuchmann, and R. Berndt.  1997. Avifaunal composition, species richness, and status in the Tibagi river basin, Parana State, southern Brazil. Ornitologia Neotropical 8:145ñ173.",Brazil,PRÅ,PONTA GROSSA,Fazenda Santa Rita,-25.25,-49.858333,AREAq,1984,1990,Forest,INV,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Arauc√°ria,913,202,20.1
279,Rodrigues_1,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,GO,PLANALTINA,PN BrasÌlia,-15.408,-47.575,,1996,1998,Forest,PE,,NA,NA,3,5,15,Cerrado,Cerrado Woodlands and Savannas,NA,NA,1083,238,22.4
280,Rodrigues_2,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,GO,PLANALTINA,PN BrasÌlia,-15.408,-47.575,,1996,1998,Forest,PE,,NA,NA,3,5,15,Cerrado,Cerrado Woodlands and Savannas,NA,NA,1083,238,22.4
281,Rodrigues_29,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,GO,PLANALTINA,PN BrasÌlia,-15.408,-47.575,,1996,1998,Forest,RN,5,12,200,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,NA,NA,1083,238,22.4
282,Rodrigues_3,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,GO,PLANALTINA,PN BrasÌlia,-15.408,-47.575,,1996,1998,Preserved forest,PE,,NA,NA,3,5,15,Cerrado,Cerrado Woodlands and Savannas,NA,NA,1083,238,22.4
283,Rodrigues_30,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,GO,PLANALTINA,PN BrasÌlia,-15.408,-47.575,,1996,1998,Preserved forest,RN,5,12,165,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,NA,NA,1083,238,22.4
284,Rodrigues_31,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,GO,PLANALTINA,PN BrasÌlia,-15.408,-47.575,,1996,1998,Several,RN,5,12,175,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,NA,NA,1083,238,22.4
285,Rodrigues_32,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,MG,CHAPADA GAUCHA,PN Grande Sert„o veredas,-15.24,-45.5458,,1996,1998,Forest,RN,5,12,200,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,NA,NA,788,190,23.2
286,Rodrigues_33,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,MG,CHAPADA GAUCHA,PN Grande Sert„o veredas,-15.24,-45.5458,,1996,1998,Forest,RN,5,12,87.5,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,NA,NA,788,190,23.2
287,Rodrigues_34,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,MG,CHAPADA GAUCHA,PN Grande Sert„o veredas,-15.24,-45.5458,,1996,1998,Not informed,RN,5,12,107.5,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,NA,NA,788,190,23.2
288,Rodrigues_35,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,MG,BURITIS,Res. S„o Miguel,-15.562,-46.311,,1996,1996,Not informed,RN,5,12,72.5,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,NA,NA,602,183,24.8
289,Rodrigues_36,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,MG,BURITIS,Res. S„o Miguel,-15.562,-46.311,,1996,1996,Not informed,RN,5,12,97.5,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,NA,NA,602,183,24.8
290,Rodrigues_37,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,MG,BURITIS,Res. S„o Miguel,-15.562,-46.311,,1996,1996,Several,RN,5,12,72.5,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,NA,NA,602,183,24.8
291,Rodrigues_4,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,MG,CHAPADA GAUCHA,PN Grande Sert„o veredas,-15.24,-45.5458,,1996,1998,Not informed,PE,,NA,NA,3,5,15,Cerrado,Cerrado Woodlands and Savannas,NA,NA,788,190,23.2
292,Rodrigues_5,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,MG,CHAPADA GAUCHA,PN Grande Sert„o veredas,-15.24,-45.5458,,1996,1998,Not informed,PE,,NA,NA,3,3,9,Cerrado,Cerrado Woodlands and Savannas,NA,NA,788,190,23.2
293,Rodrigues_6,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,MG,CHAPADA GAUCHA,PN Grande Sert„o veredas,-15.24,-45.5458,,1996,1998,Not informed,PE,,NA,NA,3,3,9,Cerrado,Cerrado Woodlands and Savannas,NA,NA,788,190,23.2
294,Rodrigues_7,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,MG,BURITIS,Res. S„o Miguel,-15.562,-46.311,,1996,1996,Not informed,PE,,NA,NA,3,2,6,Cerrado,Cerrado Woodlands and Savannas,NA,NA,602,183,24.8
295,Rodrigues_8,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,MG,BURITIS,Res. S„o Miguel,-15.562,-46.311,,1996,1996,Not informed,PE,,NA,NA,3,2,6,Cerrado,Cerrado Woodlands and Savannas,NA,NA,602,183,24.8
296,Rodrigues_9,"Antas, P. T. Z. 1999. Comunidade de aves dos cerrados do Planalto Central e porÁ„o ocidental do MÈdio Rio S„o Francisco. Tese de Doutorado. Universidade de BrasÌlia, DF, Brazil.",Brazil,MG,BURITIS,Res. S„o Miguel,-15.562,-46.311,,1996,1996,Not informed,PE,,NA,NA,3,2,6,Cerrado,Cerrado Woodlands and Savannas,NA,NA,602,183,24.8
297,18,"Antunes, A. Z.  2005. AlteraÁıes na composiÁ„o da comunidade de aves ao longo do tempo em um fragmento florestal no sudeste do Brasil. Ararajuba 13(1):47ñ61.",Brazil,SP,ANHEMBI,Fazenda Barreiro Rico,-22.75,-48.15,PTCENTRAL,2000,2002,Not informed,LO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,453,225,23.8
298,902,"Antunes, A. Z. 1996. Levantamento avifaunistico do lago do Horto Florestal Navarro Andrade, Rio Claro. Monografia de GraduaÁ„o. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,RIO CLARO,Horto Florestal Navarro de Andrade,-22.375,-47.625,AREAq,1995,1996,Not informed,LO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Estacional Semidecidual,Florestas de Interior,611,244,23.2
299,P5,"Antunes, A. Z. 2003. AlteraÁıes na composiÁ„o da comunidade de aves ao longo do tempo, em um fragmento florestal no sudeste do Brasil Tese de Doutorado. Universidade Estadual Paulista, Rio Claro, S„o Paulo, Brazil.",Brazil,SP,ANHEMBI,Fazenda Barreiro Rico,-22.75,-48.15,MOS,2000,2002,Not informed,LO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Agua,Florestas de Interior,453,225,23.8
300,r481,"Antunes, A. Z., and E. O. Willis. 2003. Novos registros de aves para a Fazenda Barreiro Rico, Anhembi, S„o Paulo. Ararajuba 11(1):101ñ102.",Brazil,SP,ANHEMBI,Fazenda Barreiro Rico,-22.683333,-48.1,MOS,2000,2001,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,457,229,23.9
301,r482,"Antunes, A. Z., and E. O. Willis. 2003. Novos registros de aves para a Fazenda Barreiro Rico, Anhembi, S„o Paulo. Ararajuba 11(1):101ñ102.",Brazil,SP,ANHEMBI,Fazenda Barreiro Rico,-22.683333,-48.1,MOS,2000,2002,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,457,229,23.9
302,r483,"Antunes, A. Z., and E. O. Willis. 2003. Novos registros de aves para a Fazenda Barreiro Rico, Anhembi, S„o Paulo. Ararajuba 11(1):101ñ102.",Brazil,SP,ANHEMBI,Fazenda Barreiro Rico,-22.7,-48.133333,PTCENTRAL,2001,2001,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,457,228,23.8
303,r484,"Antunes, A. Z., and E. O. Willis. 2003. Novos registros de aves para a Fazenda Barreiro Rico, Anhembi, S„o Paulo. Ararajuba 11(1):101ñ102.",Brazil,SP,ANHEMBI,Fazenda Barreiro Rico,-22.683333,-48.1,MOS,2001,2001,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,457,229,23.9
304,r485,"Antunes, A. Z., and E. O. Willis. 2003. Novos registros de aves para a Fazenda Barreiro Rico, Anhembi, S„o Paulo. Ararajuba 11(1):101ñ102.",Brazil,SP,ANHEMBI,Fazenda Barreiro Rico,-22.683333,-48.1,MOS,2001,2001,Not informed,OO,,NA,NA,NA,NA,NA,Cerrado,Cerrado Woodlands and Savannas,Savana,Florestas de Interior,457,229,23.9
305,r474,"Antunes, A. Z., H. Alvarenga, L. F. Silveira, M. R. Eston, G. V. Menezes, and A. S. R. Santos. 2007. DistribuiÁ„o de Leptasthenura setaria (Temminck, 1824) (Aves: Furnariidae) no Estado de S„o Paulo. Biota Neotropica 7(1):201ñ204.",Brazil,SP,CUNHA,CatuÁaba,-23.233333,-45.116666,PTCENTRAL,1995,1995,Not informed,RM,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,1411,294,17.2
306,r475,"Antunes, A. Z., H. Alvarenga, L. F. Silveira, M. R. Eston, G. V. Menezes, and A. S. R. Santos. 2007. DistribuiÁ„o de Leptasthenura setaria (Temminck, 1824) (Aves: Furnariidae) no Estado de S„o Paulo. Biota Neotropica 7(1):201ñ204.",Brazil,SP,PINDAMONHANGABA,S„o JosÈ dos Alpes,-22.916666,-45.45,PTCENTRAL,1972,1972,Not informed,OO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,529,237,23
307,r476,"Antunes, A. Z., H. Alvarenga, L. F. Silveira, M. R. Eston, G. V. Menezes, and A. S. R. Santos. 2007. DistribuiÁ„o de Leptasthenura setaria (Temminck, 1824) (Aves: Furnariidae) no Estado de S„o Paulo. Biota Neotropica 7(1):201ñ204.",Brazil,SP,SAO BENTO DO SAPUCA√ç,Pedra do Ba˙,-22.683333,-45.683333,PTCENTRAL,1972,1972,Not informed,OO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Refugio Ecologico,Florestas de Interior,1226,327,19.8
308,r477,"Antunes, A. Z., H. Alvarenga, L. F. Silveira, M. R. Eston, G. V. Menezes, and A. S. R. Santos. 2007. DistribuiÁ„o de Leptasthenura setaria (Temminck, 1824) (Aves: Furnariidae) no Estado de S„o Paulo. Biota Neotropica 7(1):201ñ204.",Brazil,SP,BANANAL,EstaÁ„o EcolÛgica de Bananal,-22.8,-44.366666,PTCENTRAL,2003,2003,Not informed,OO,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,1330,269,19
309,r478,"Antunes, A. Z., H. Alvarenga, L. F. Silveira, M. R. Eston, G. V. Menezes, and A. S. R. Santos. 2007. DistribuiÁ„o de Leptasthenura setaria (Temminck, 1824) (Aves: Furnariidae) no Estado de S„o Paulo. Biota Neotropica 7(1):201ñ204.",Brazil,SP,CUNHA,Parque Estadual da Serra do Mar,-23.235555,-45.020555,PTCENTRAL,2004,2004,Not informed,OO,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,1088,257,18.9
310,r479,"Antunes, A. Z., H. Alvarenga, L. F. Silveira, M. R. Eston, G. V. Menezes, and A. S. R. Santos. 2007. DistribuiÁ„o de Leptasthenura setaria (Temminck, 1824) (Aves: Furnariidae) no Estado de S„o Paulo. Biota Neotropica 7(1):201ñ204.",Brazil,SP,CAPAO BONITO,Rodovia SP 258,-23.952777,-48.440555,PTCENTRAL,2005,2005,Not informed,OO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Areas de Tensao Ecologica,Florestas de Interior,745,203,22.4
311,r480,"Antunes, A. Z., H. Alvarenga, L. F. Silveira, M. R. Eston, G. V. Menezes, and A. S. R. Santos. 2007. DistribuiÁ„o de Leptasthenura setaria (Temminck, 1824) (Aves: Furnariidae) no Estado de S„o Paulo. Biota Neotropica 7(1):201ñ204.",Brazil,SP,SAO MIGUEL ARCANJO,Parque Estadual Carlos Botelho,-24.060555,-47.987777,PTCENTRAL,2006,2006,Not informed,OO,,NA,NA,NA,NA,NA,Alto Parana Atlantic forests,Atlantic Forests,Areas de Tensao Ecologica,Florestas de Interior,831,198,21
312,Bovo_1,"Antunes, A. Z., B. G. Silva, C. K. Matsukuma, M. R. Eston, A. M. Santos.  2013. Aves do Parque Estadual Carlos Botelho - SP. Biota Neotropica 13(2):124ñ140.",Brazil,SP,"Cap„o Bonito, Sete Barras, TapiraÌ e S„o Miguel Arcanjo",Parque Estadual Carlos Botelho,-23.15828,-48,PTCENTRAL,2006,2009,Not informed,TS,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,Bovo_97,"Antunes, A. Z., B. G. Silva, C. K. Matsukuma, M. R. Eston, A. M. Santos.  2013. Aves do Parque Estadual Carlos Botelho - SP. Biota Neotropica 13(2):124ñ140.",Brazil,SP,SETE BARRAS,Parque Estadual Carlos Botelhos,-24.16666667,-48,PTCENTRAL,2006,2009,Not informed,TRS,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,Floresta Ombrofila Densa,Serra do Mar,560,201,21.4
314,r499,"Araujo, A. C. 1996. Beija-flores e seus recursos florais numa ·rea de planÌcie costeira do litoral norte de S„o Paulo. DissertaÁ„o de Mestrado. Universidade Estadual de Campinas, S„o Paulo, Brasil.",Brazil,SP,UBATUBA,Parque Estadual da Serra do Mar,-23.35,-44.833333,AREAq,1994,1995,Not informed,PF,,NA,NA,NA,NA,NA,Serra do Mar coastal forests,Atlantic Forests,NA,NA,204,299,26.3
315,t63,"Pimentel, R. 2008a. Estudo Ambiental da DuplicaÁ„o do Ramal Capit„o Eduardo entre os p·tios 5 e 6 da Estrada de Ferro VitÛria Minas. Arcadis Tetraplan.",Brazil,MG,Santa B·rbara,Estrada de Ferro VitÛria Minas,-19.953477,-43.577844,MOS,2008,2008,Not informed,LO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
